,drug_name_A,drug_name_B,PD_A,PD_B,cell_line,synergy,Perturbation,drug_combination,inhibitor_group_A,inhibitor_group_B,inhibitor_combination,targets_A,targets_B,target_combination
435,AZD7762,MK-1775,PD_06,PD_14,UMUC3,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
436,AZD7762,MK-1775,PD_06,PD_14,VMCUB1,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
437,Navitoclax,Trametinib,PD_02,PD_15,5637,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
438,Navitoclax,Trametinib,PD_02,PD_15,639V,0,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
439,Navitoclax,Trametinib,PD_02,PD_15,647V,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
440,Navitoclax,Trametinib,PD_02,PD_15,BFTC905,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
441,Navitoclax,Trametinib,PD_02,PD_15,CAL29,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
442,Navitoclax,Trametinib,PD_02,PD_15,DSH1,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
443,Navitoclax,Trametinib,PD_02,PD_15,HT1376,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
444,Navitoclax,Trametinib,PD_02,PD_15,J82,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
445,Navitoclax,Trametinib,PD_02,PD_15,KU1919,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
446,Navitoclax,Trametinib,PD_02,PD_15,LB831BLC,0,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
447,Navitoclax,Trametinib,PD_02,PD_15,RT112,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
448,Navitoclax,Trametinib,PD_02,PD_15,RT4,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
449,Navitoclax,Trametinib,PD_02,PD_15,SW1710,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
450,Navitoclax,Trametinib,PD_02,PD_15,SW780,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
451,Navitoclax,Trametinib,PD_02,PD_15,TCCSUP,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
452,Navitoclax,Trametinib,PD_02,PD_15,UMUC3,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
453,Navitoclax,Trametinib,PD_02,PD_15,VMCUB1,1,PD_02-PD_15,Navitoclax + Trametinib,BCL2i,MEKi,BCL2i + MEKi,"['BCL2', 'BCL2L1']",['MEK_f'],"['BCL2', 'BCL2L1'] + ['MEK_f']"
454,Nilotinib,Trametinib,PD_03,PD_15,5637,1,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
455,Nilotinib,Trametinib,PD_03,PD_15,639V,0,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
456,Nilotinib,Trametinib,PD_03,PD_15,647V,1,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
457,Nilotinib,Trametinib,PD_03,PD_15,BFTC905,1,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
458,Nilotinib,Trametinib,PD_03,PD_15,CAL29,1,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
459,Nilotinib,Trametinib,PD_03,PD_15,DSH1,1,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
460,Nilotinib,Trametinib,PD_03,PD_15,HT1197,1,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
461,Nilotinib,Trametinib,PD_03,PD_15,HT1376,0,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
462,Nilotinib,Trametinib,PD_03,PD_15,J82,0,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
463,Nilotinib,Trametinib,PD_03,PD_15,KU1919,1,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
464,Nilotinib,Trametinib,PD_03,PD_15,LB831BLC,0,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
465,Nilotinib,Trametinib,PD_03,PD_15,RT112,0,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
466,Nilotinib,Trametinib,PD_03,PD_15,RT4,1,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
467,Nilotinib,Trametinib,PD_03,PD_15,SW1710,1,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
468,Nilotinib,Trametinib,PD_03,PD_15,SW780,0,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
469,Nilotinib,Trametinib,PD_03,PD_15,TCCSUP,1,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
470,Nilotinib,Trametinib,PD_03,PD_15,UMUC3,1,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
471,Nilotinib,Trametinib,PD_03,PD_15,VMCUB1,0,PD_03-PD_15,Nilotinib + Trametinib,ABL1i,MEKi,ABL1i + MEKi,['ABL1'],['MEK_f'],['ABL1'] + ['MEK_f']
472,Lapatinib,Trametinib,PD_07,PD_15,5637,0,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
473,Lapatinib,Trametinib,PD_07,PD_15,639V,0,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
474,Lapatinib,Trametinib,PD_07,PD_15,647V,1,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
475,Lapatinib,Trametinib,PD_07,PD_15,BFTC905,1,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
476,Lapatinib,Trametinib,PD_07,PD_15,CAL29,1,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
477,Lapatinib,Trametinib,PD_07,PD_15,DSH1,0,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
478,Lapatinib,Trametinib,PD_07,PD_15,HT1197,0,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
479,Lapatinib,Trametinib,PD_07,PD_15,HT1376,0,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
480,Lapatinib,Trametinib,PD_07,PD_15,J82,0,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
481,Lapatinib,Trametinib,PD_07,PD_15,KU1919,1,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
482,Lapatinib,Trametinib,PD_07,PD_15,LB831BLC,0,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
483,Lapatinib,Trametinib,PD_07,PD_15,RT112,1,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
484,Lapatinib,Trametinib,PD_07,PD_15,RT4,1,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
485,Lapatinib,Trametinib,PD_07,PD_15,SW1710,1,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
486,Lapatinib,Trametinib,PD_07,PD_15,SW780,1,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
487,Lapatinib,Trametinib,PD_07,PD_15,TCCSUP,1,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
488,Lapatinib,Trametinib,PD_07,PD_15,UMUC3,1,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
489,Lapatinib,Trametinib,PD_07,PD_15,VMCUB1,1,PD_07-PD_15,Lapatinib + Trametinib,ErrBi,MEKi,ErrBi + MEKi,"['EGFR', 'ERBB2']",['MEK_f'],"['EGFR', 'ERBB2'] + ['MEK_f']"
490,Taselisib,Trametinib,PD_12,PD_15,5637,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
491,Taselisib,Trametinib,PD_12,PD_15,639V,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
492,Taselisib,Trametinib,PD_12,PD_15,647V,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
493,Taselisib,Trametinib,PD_12,PD_15,BFTC905,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
494,Taselisib,Trametinib,PD_12,PD_15,CAL29,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
495,Taselisib,Trametinib,PD_12,PD_15,DSH1,0,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
496,Taselisib,Trametinib,PD_12,PD_15,HT1197,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
497,Taselisib,Trametinib,PD_12,PD_15,HT1376,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
498,Taselisib,Trametinib,PD_12,PD_15,J82,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
499,Taselisib,Trametinib,PD_12,PD_15,KU1919,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
500,Taselisib,Trametinib,PD_12,PD_15,LB831BLC,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
501,Taselisib,Trametinib,PD_12,PD_15,RT112,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
502,Taselisib,Trametinib,PD_12,PD_15,RT4,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
503,Taselisib,Trametinib,PD_12,PD_15,SW1710,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
504,Taselisib,Trametinib,PD_12,PD_15,SW780,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
505,Taselisib,Trametinib,PD_12,PD_15,TCCSUP,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
506,Taselisib,Trametinib,PD_12,PD_15,UMUC3,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
507,Taselisib,Trametinib,PD_12,PD_15,VMCUB1,1,PD_12-PD_15,Taselisib + Trametinib,PI3Ki,MEKi,PI3Ki + MEKi,['PIK3CA'],['MEK_f'],['PIK3CA'] + ['MEK_f']
508,Lapatinib,Dabrafenib,PD_07,PD_16,5637,0,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
509,Lapatinib,Dabrafenib,PD_07,PD_16,639V,1,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
510,Lapatinib,Dabrafenib,PD_07,PD_16,647V,0,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
511,Lapatinib,Dabrafenib,PD_07,PD_16,BFTC905,1,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
512,Lapatinib,Dabrafenib,PD_07,PD_16,CAL29,1,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
513,Lapatinib,Dabrafenib,PD_07,PD_16,DSH1,1,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
514,Lapatinib,Dabrafenib,PD_07,PD_16,HT1197,1,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
515,Lapatinib,Dabrafenib,PD_07,PD_16,HT1376,0,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
516,Lapatinib,Dabrafenib,PD_07,PD_16,J82,0,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
517,Lapatinib,Dabrafenib,PD_07,PD_16,KU1919,1,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
518,Lapatinib,Dabrafenib,PD_07,PD_16,LB831BLC,1,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
519,Lapatinib,Dabrafenib,PD_07,PD_16,RT112,0,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
520,Lapatinib,Dabrafenib,PD_07,PD_16,RT4,1,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
521,Lapatinib,Dabrafenib,PD_07,PD_16,SW1710,1,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
522,Lapatinib,Dabrafenib,PD_07,PD_16,SW780,1,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
523,Lapatinib,Dabrafenib,PD_07,PD_16,TCCSUP,0,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
524,Lapatinib,Dabrafenib,PD_07,PD_16,UMUC3,1,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
525,Lapatinib,Dabrafenib,PD_07,PD_16,VMCUB1,1,PD_07-PD_16,Lapatinib + Dabrafenib,ErrBi,RAFi,ErrBi + RAFi,"['EGFR', 'ERBB2']",['BRAF'],"['EGFR', 'ERBB2'] + ['BRAF']"
526,Trametinib,Linsitinib,PD_15,PD_17,5637,0,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
527,Trametinib,Linsitinib,PD_15,PD_17,639V,0,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
528,Trametinib,Linsitinib,PD_15,PD_17,647V,0,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
529,Trametinib,Linsitinib,PD_15,PD_17,BFTC905,1,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
530,Trametinib,Linsitinib,PD_15,PD_17,CAL29,1,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
531,Trametinib,Linsitinib,PD_15,PD_17,DSH1,1,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
532,Trametinib,Linsitinib,PD_15,PD_17,HT1197,0,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
533,Trametinib,Linsitinib,PD_15,PD_17,HT1376,0,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
534,Trametinib,Linsitinib,PD_15,PD_17,J82,1,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
535,Trametinib,Linsitinib,PD_15,PD_17,KU1919,1,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
536,Trametinib,Linsitinib,PD_15,PD_17,LB831BLC,1,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
537,Trametinib,Linsitinib,PD_15,PD_17,RT112,0,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
538,Trametinib,Linsitinib,PD_15,PD_17,RT4,1,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
539,Trametinib,Linsitinib,PD_15,PD_17,SW1710,1,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
540,Trametinib,Linsitinib,PD_15,PD_17,SW780,1,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
541,Trametinib,Linsitinib,PD_15,PD_17,TCCSUP,0,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
542,Trametinib,Linsitinib,PD_15,PD_17,UMUC3,1,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
543,Trametinib,Linsitinib,PD_15,PD_17,VMCUB1,1,PD_15-PD_17,Trametinib + Linsitinib,MEKi,IGFRi,MEKi + IGFRi,['MEK_f'],['IGF1R'],['MEK_f'] + ['IGF1R']
544,Lapatinib,Linsitinib,PD_07,PD_17,5637,1,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
545,Lapatinib,Linsitinib,PD_07,PD_17,639V,0,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
546,Lapatinib,Linsitinib,PD_07,PD_17,647V,1,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
547,Lapatinib,Linsitinib,PD_07,PD_17,BFTC905,1,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
548,Lapatinib,Linsitinib,PD_07,PD_17,CAL29,1,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
549,Lapatinib,Linsitinib,PD_07,PD_17,DSH1,1,PD_07-PD_17,Lapatinib + Linsitinib,ErrBi,IGFRi,ErrBi + IGFRi,"['EGFR', 'ERBB2']",['IGF1R'],"['EGFR', 'ERBB2'] + ['IGF1R']"
